INSTNAME       ,DB_ID     ,HOSTNAME                      ,        ID,TM               ,      INST,       DUR,       CPU,   LOADAVG,   AAS_CPU,RSRCMGRPCT,  OSCPUPCT,  OSCPUSYS,   OSCPUIO
mftprrn1       ,3956936248,example.com          ,     21607,10/03/18 03:00:29,         2,     60.13,        28,     23.52,21.2172339,         0,75.7758354,4.64587623,.008691004
mftprrn1       ,3956936248,example.com          ,     21621,10/03/18 17:00:10,         2,      60.1,        28,      10.1,8.10245979,         0,28.9373564,6.00645749, .00801244
mftprrn1       ,3956936248,example.com          ,     21679,10/06/18 03:00:13,         2,     60.08,        28,      3.96,2.11147573,         0,7.54098474,2.52687735,.032851199
mftprrn1       ,3956936248,example.com          ,     21741,10/08/18 17:00:30,         2,     59.53,        28,      9.96,5.50973964,         0,19.6776416, 3.7862542,.013917773
mftprrn1       ,3956936248,example.com          ,     21539,09/30/18 07:00:12,         2,     59.85,        28,     10.14,11.6028655,         0,41.4388053,4.22388312,.010005172
mftprrn1       ,3956936248,example.com          ,     21543,09/30/18 11:00:18,         2,      60.1,        28,     15.94,10.9306683,         0,39.0381012,5.26024087,.012251406
mftprrn1       ,3956936248,example.com          ,     21544,09/30/18 12:00:24,         2,      60.1,        28,     23.47,14.7001886,9.9041E-06,52.5006636,6.06084106,.011726488
mftprrn1       ,3956936248,example.com          ,     21588,10/02/18 08:00:38,         2,     60.08,        28,      9.96,8.64431623,         0, 30.872558,4.61337428,.010897563
mftprrn1       ,3956936248,example.com          ,     21590,10/02/18 10:00:49,         2,     59.28,        28,      7.66,8.22568457,         0,29.3774449,3.91687417,.011185188
mftprrn1       ,3956936248,example.com          ,     21602,10/02/18 22:00:16,         2,     59.77,        28,      8.55,7.68512549,9.9594E-06,27.4468668,4.87652378,.011293921
mftprrn1       ,3956936248,example.com          ,     21608,10/03/18 04:00:37,         2,      60.1,        28,      9.29,10.2017443,         0,36.4348011,  4.328203,.012706996
mftprrn1       ,3956936248,example.com          ,     21638,10/04/18 10:00:37,         2,     60.08,        28,      7.46,6.18490985,         0,22.0889637,3.58420844,.012274619
mftprrn1       ,3956936248,example.com          ,     21640,10/04/18 12:00:05,         2,      60.1,        28,      18.4, 11.591381,         0,41.3977894,6.31720941,.007735124
mftprrn1       ,3956936248,example.com          ,     21684,10/06/18 08:00:40,         2,     60.08,        28,     11.68, 6.5796699,         0,23.4988211,3.51086784,.017545076
mftprrn1       ,3956936248,example.com          ,     21734,10/08/18 10:00:14,         2,     60.08,        28,      7.46,5.92524827,         0, 21.161601,3.30340797,.011145235
mftprrn1       ,3956936248,example.com          ,     21545,09/30/18 13:00:30,         2,     60.12,        28,     17.77,15.6118825,         0, 55.756723,6.24935641,.008089429
mftprrn1       ,3956936248,example.com          ,     21552,09/30/18 20:00:10,         2,      60.1,        28,     15.54,13.1962285,         0,47.1293875,8.30024364, .01050828
mftprrn1       ,3956936248,example.com          ,     21553,09/30/18 21:00:16,         2,      60.1,        28,      6.81,7.42539379,         0,26.5192635,5.50423897,.012528722
mftprrn1       ,3956936248,example.com          ,     21554,09/30/18 22:00:22,         2,     60.08,        28,      5.41,4.50105964,         0, 16.075213,3.70155538,.014840499
mftprrn1       ,3956936248,example.com          ,     21555,09/30/18 23:00:27,         2,      60.1,        28,      11.5,5.72301165,9.9041E-06,20.4393174,3.63761786,.019798352
mftprrn1       ,3956936248,example.com          ,     21556,10/01/18 00:00:33,         2,     60.08,        28,      8.02,6.40405548,         0,22.8716267,4.27052705,.015454726
mftprrn1       ,3956936248,example.com          ,     21633,10/04/18 05:00:08,         1,     60.12,        28,      9.41,5.92212919,         0,21.1504614,4.22230583,.022198899
mftprrn1       ,3956936248,example.com          ,     21644,10/04/18 16:00:11,         1,      60.1,        28,     12.51,10.3170965,         0,36.8467732, 5.7094426,.019065446
mftprrn1       ,3956936248,example.com          ,     21717,10/07/18 17:00:16,         1,      60.1,        28,      4.89,2.26890183,9.9041E-06,8.10321092,2.78626892,.021709849
mftprrn1       ,3956936248,example.com          ,     21734,10/08/18 10:00:14,         1,     60.08,        28,      5.22,4.58171706,         0,16.3632752,3.39614623, .02007133
mftprrn1       ,3956936248,example.com          ,     21550,09/30/18 18:00:13,         1,     59.83,        28,       6.5,3.79116435,         0,13.5398727,2.96270394,.023935535
mftprrn1       ,3956936248,example.com          ,     21561,10/01/18 05:00:13,         1,     59.87,        28,       6.4,2.86594376,         0,10.2355134,2.55706133,.021347041
mftprrn1       ,3956936248,example.com          ,     21563,10/01/18 07:00:10,         1,      60.1,        28,     10.83,13.0636855,         0,46.6560197,4.70142025,.013905396
mftprrn1       ,3956936248,example.com          ,     21565,10/01/18 09:00:21,         1,      60.1,        28,      9.23,6.95720743,         0,24.8471694,3.91166508,.024374059
mftprrn1       ,3956936248,example.com          ,     21615,10/03/18 11:00:17,         1,     60.08,        28,     16.11,10.9768488,         0,39.2030315,5.98646721,  .0256489
mftprrn1       ,3956936248,example.com          ,     21672,10/05/18 20:00:23,         1,     60.13,        28,     43.14,22.7757428,         0,81.3419385,15.9844195,.007948606
mftprrn1       ,3956936248,example.com          ,     21677,10/06/18 01:00:17,         1,     59.83,        28,     37.42,19.5159666,.000019897,69.6998607,13.4434341, .00960008
mftprrn1       ,3956936248,example.com          ,     21737,10/08/18 13:00:09,         1,     60.08,        28,        20,19.5186325,         0,69.7094016,8.15170398, .01283931
mftprrn1       ,3956936248,example.com          ,     21566,10/01/18 10:00:27,         1,     60.08,        28,      7.14,4.73318447,         0,16.9042302,3.01082821,.016643551
mftprrn1       ,3956936248,example.com          ,     21584,10/02/18 04:00:12,         1,     60.12,        28,      7.45,2.86069032,         0,10.2167512, 3.0673096,.033961741
mftprrn1       ,3956936248,example.com          ,     21593,10/02/18 13:00:06,         1,      60.1,        28,     16.46,11.1402468,         0,39.7865958,6.48626297,.016262578
mftprrn1       ,3956936248,example.com          ,     21616,10/03/18 12:00:22,         1,     60.12,        28,     20.86,13.7809537,         0,49.2176918,7.19277991,.016287774
mftprrn1       ,3956936248,example.com          ,     21540,09/30/18 08:00:03,         1,     60.08,        28,      5.67,4.97551179,         0, 17.769685, 3.9615316,.019972261
mftprrn1       ,3956936248,example.com          ,     21575,10/01/18 19:00:21,         1,      60.1,        28,      8.58,11.2835302,         0,40.2983222,7.39437247,.011568022
mftprrn1       ,3956936248,example.com          ,     21578,10/01/18 22:00:40,         1,     59.35,        28,      4.51,3.13578489,         0,11.1992318,3.30942352,.024501545
mftprrn1       ,3956936248,example.com          ,     21582,10/02/18 02:00:01,         1,     60.08,        28,      5.23,3.43011373,         0,12.2504062,3.39273826,.028294036
mftprrn1       ,3956936248,example.com          ,     21594,10/02/18 14:00:12,         1,      60.1,        28,      9.34,9.31888519,         0,33.2817328,5.75891372,.019243721
mftprrn1       ,3956936248,example.com          ,     21596,10/02/18 16:00:23,         1,     60.08,        28,       5.7,4.52231623,         0,16.1511294,3.94872201,.019080642
mftprrn1       ,3956936248,example.com          ,     21632,10/04/18 04:00:01,         1,     60.12,        28,      9.48, 8.2963155,         0,29.6296982,4.65590716,.030506159
mftprrn1       ,3956936248,example.com          ,     21645,10/04/18 17:00:17,         1,      60.1,        28,     20.16, 10.542604,         0,37.6521571,6.47188218,.018263212
mftprrn1       ,3956936248,example.com          ,     21646,10/04/18 18:00:23,         1,      60.1,        28,     15.25,12.7998308,         0,45.7136816,9.80438357,.010953966
mftprrn1       ,3956936248,example.com          ,     21598,10/02/18 18:00:34,         1,     60.08,        28,     10.88,4.73070735,         0,16.8953834,4.09010303,.018753715
mftprrn1       ,3956936248,example.com          ,     21614,10/03/18 10:00:11,         1,      60.1,        28,      7.04,6.24161675,         0,22.2914884,4.10791538,.033872118
mftprrn1       ,3956936248,example.com          ,     21648,10/04/18 20:00:34,         1,      60.1,        28,      9.61,5.84088186,         0,20.8602924,5.06263371,.014460027
mftprrn1       ,3956936248,example.com          ,     21666,10/05/18 14:00:12,         1,     60.12,        28,     14.86,14.7358719,         0, 52.628114,7.82032952,.022149392
mftprrn1       ,3956936248,example.com          ,     21676,10/06/18 00:00:11,         1,      60.1,        28,     41.39,20.9010871,         0,74.6467396,17.7245761,.011617542
mftprrn1       ,3956936248,example.com          ,     21678,10/06/18 02:00:07,         1,      60.1,        28,      8.85,13.9190599,         0,49.7109282,9.90332581,.018174075
mftprrn1       ,3956936248,example.com          ,     21679,10/06/18 03:00:13,         1,     60.08,        28,      5.78,3.75448821,         0,13.4088865, 2.6538835,.036120468
mftprrn1       ,3956936248,example.com          ,     21682,10/06/18 06:00:28,         1,     60.08,        28,      9.28,8.39900693,         0,29.9964533,4.93053299,.019546265
mftprrn1       ,3956936248,example.com          ,     21683,10/06/18 07:00:33,         1,     60.12,        28,     11.03,11.3545162,         0,40.5518436,5.00870331,.019872074
mftprrn1       ,3956936248,example.com          ,     21698,10/06/18 22:00:31,         1,     59.53,        28,      4.32, 2.2800168,         0,8.14291713,2.79198328,.024396097
mftprrn1       ,3956936248,example.com          ,     21702,10/07/18 02:00:18,         1,     60.08,        28,       6.8,2.27964216,         0,8.14157916,2.71285912,  .0275213
mftprrn1       ,3956936248,example.com          ,     21637,10/04/18 09:00:31,         1,      60.1,        28,      9.83,7.92815031,         0,28.3148225,4.80131329,.028147532
mftprrn1       ,3956936248,example.com          ,     21638,10/04/18 10:00:37,         1,     60.08,        28,      9.06,6.71618863,         0, 23.986388,4.82978997,.038042401
mftprrn1       ,3956936248,example.com          ,     21684,10/06/18 08:00:40,         1,     60.08,        28,       7.9,8.14461859,9.9069E-06,29.0879136,3.97747177,.016554389
mftprrn1       ,3956936248,example.com          ,     21708,10/07/18 08:00:27,         1,     60.08,        28,      6.48,  3.811362,         0,13.6120071,3.24465029,.020715276
mftprrn1       ,3956936248,example.com          ,     21709,10/07/18 09:00:32,         1,     60.08,        28,      7.99,2.88981969,         0,10.3207846,2.87818506,.030097087
mftprrn1       ,3956936248,example.com          ,     21636,10/04/18 08:00:26,         1,     60.08,        28,     12.46,6.65712621,         0,23.7754508,4.56000594,.018397068
mftprrn1       ,3956936248,example.com          ,     21719,10/07/18 19:00:27,         1,      60.1,        28,     20.21, 17.357396,         0,   61.9907,9.02070953,.010458759
mftprrn1       ,3956936248,example.com          ,     21727,10/08/18 03:00:13,         1,     60.08,        28,      4.29,2.34842164,         0,8.38722013,2.68753715,.024202497
mftprrn1       ,3956936248,example.com          ,     21536,09/30/18 04:00:41,         1,     59.33,        28,      5.94,2.79620225,         0, 9.9864366,2.59457263,.044201445
mftprrn1       ,3956936248,example.com          ,     21538,09/30/18 06:00:06,         1,      60.1,        28,      6.68,6.23780643,9.9041E-06,22.2778702,4.27269036,.023284605
mftprrn1       ,3956936248,example.com          ,     21606,10/03/18 02:00:22,         1,     60.12,        28,      9.22,7.09878015,         0,25.3527862,5.90240208,.023268248
mftprrn1       ,3956936248,example.com          ,     21630,10/04/18 02:00:05,         1,      60.1,        28,     10.97,7.38085968,         0,26.3602131,5.50404088,.023532208
mftprrn1       ,3956936248,example.com          ,     21656,10/05/18 04:00:17,         1,     60.07,        28,      21.8,19.6431188,         0,70.1539956,4.73365903,.035625099
mftprrn1       ,3956936248,example.com          ,     21657,10/05/18 05:00:21,         1,      60.1,        28,     11.41,8.99520244,         0, 32.125723,5.13278464,.016876634
mftprrn1       ,3956936248,example.com          ,     21539,09/30/18 07:00:12,         1,     59.85,        28,      5.26,5.63609858,         0,20.1289235,3.88024625,.016608983
mftprrn1       ,3956936248,example.com          ,     21560,10/01/18 04:00:08,         1,     60.08,        28,      7.09,2.64165881,         0,9.43449574,2.63948881,.036754508
mftprrn1       ,3956936248,example.com          ,     21681,10/06/18 05:00:23,         1,     60.08,        28,      8.41,4.72009154,         0,16.8574698,2.70567664,.023152368
mftprrn1       ,3956936248,example.com          ,     21685,10/06/18 09:00:45,         1,     59.33,        28,      7.76,6.68823315,         0, 23.886547,3.71287119,.018980738
mftprrn1       ,3956936248,example.com          ,     21688,10/06/18 12:00:02,         1,      60.1,        28,     16.34,13.6631836,         0,48.7970842,6.26445012,.020917518
mftprrn1       ,3956936248,example.com          ,     21541,09/30/18 09:00:08,         1,     60.08,        28,      6.24,3.54723717,         0,12.6687042,2.78450565,.027471765
mftprrn1       ,3956936248,example.com          ,     21543,09/30/18 11:00:18,         1,      60.1,        28,      9.72,10.1856739,         0,36.3774067,5.47212978,.014836384
mftprrn1       ,3956936248,example.com          ,     21544,09/30/18 12:00:24,         1,      60.1,        28,     11.83,9.49699113,         0,33.9178254,5.03729895,.018708898
